pct_best,diam_arcsec_best,pct_origin,diam_arcsec_origin
0.0,0.0,0.0,0.0
0.0023026384379120322,0.015665534150259213,0.004827873444671868,0.015783095725843993
0.006910756628879204,0.031331068300518426,0.014453993210136677,0.031566191451687986
0.013829989289744233,0.046996602450777636,0.02881953121592105,0.04734928717753198
0.0230686683295693,0.06266213660103685,0.047837301788662454,0.06313238290337597
0.034637677611057634,0.07832767075129606,0.07139300452871056,0.07891547862921997
0.04855025766272677,0.09399320490155527,0.09934684075116897,0.09469857435506396
0.0648217591274896,0.10965873905181449,0.13153547004828248,0.11048167008090796
0.08346934365890651,0.1253242732020737,0.16777426690375005,0.12626476580675194
0.10451163104521805,0.1409898073523329,0.20785983174850903,0.14204786153259594
0.12796829157247774,0.1566553415025921,0.2515727065125108,0.15783095725843993
0.15385958304569944,0.17232087565285134,0.2986802416887437,0.17361405298428395
0.18220583247908004,0.18798640980311054,0.3489395602329739,0.18939714871012792
0.213026863244744,0.20365194395336975,0.402100563281599,0.2051802444359719
0.24634136942877516,0.21931747810362898,0.4579089236455801,0.22096334016181593
0.2821662402709146,0.23498301225388815,0.5161090152569757,0.23674643588765992
0.32051583884012286,0.2506485464041474,0.5764467300978544,0.2525295316135039
0.3614012404947739,0.26631408055440664,0.6386721384915418,0.2683126273393479
0.40482943815913447,0.2819796147046658,0.7025419538218918,0.2840957230651919
0.4508025229762077,0.29764514885492505,0.7678217685891278,0.2998788187910359
0.49931685042477736,0.3133106830051842,0.8342880350219892,0.31566191451687986
0.5503622034651514,0.32897621715544345,0.9017297700530682,0.3314450102427239
0.6039209656504252,0.3446417513057027,0.9699499711378277,0.3472281059685679
0.6599673183536688,0.36030728545596186,1.0387667359771928,0.36301120169441187
0.7184664772625048,0.3759728196062211,1.108014085522303,0.37879429742025583
0.7793739840298114,0.3916383537564803,1.177542495550073,0.39457739314609985
0.8426350693959201,0.4073038879067395,1.247219147473864,0.4103604888719438
0.9081841041731039,0.42296942205699867,1.3169279137937149,0.4261435845977878
0.9759441541748995,0.43863495620725795,1.3865690976202323,0.44192668032363186
1.0458266544579748,0.45430049035751713,1.456058948977224,0.4577097760494759
1.117731217110916,0.4699660245077763,1.5253289830784218,0.47349287177531985
1.1915455852725398,0.4856315586580356,1.594325127486234,0.4892759675011638
1.2671457441047533,0.5012970928082948,1.6630067260212127,0.5050590632270078
1.3443961971072165,0.516962626958554,1.7313454275459,0.5208421589528518
1.423150413481394,0.5326281611088133,1.7993239873589035,0.5366252546786958
1.503251449280532,0.5482936952590725,1.8669350079808196,0.5524083504045397
1.5845327418813275,0.5639592294093316,1.93417964467883,0.5681914461303837
1.6668190739539872,0.5796247635595909,2.001066299253093,0.5839745418562278
1.7499276996693625,0.5952902977098501,2.067609323488919,0.5997576375820718
1.8336696224500384,0.6109558318601093,2.1338277513560797,0.6155407333079158
1.917851010235161,0.6266213660103684,2.199744076597613,0.6313238290337597
2.0022747310755915,0.6422869001606277,2.2653830898747462,0.6471069247596037
2.0867419889938126,0.6579524343108869,2.330770787192172,0.6628900204854478
2.171054037513973,0.6736179684611461,2.395933358977632,0.6786731162112917
2.2550139461660113,0.6892835026114054,2.4608962669784984,0.6944562119371358
2.3384283936578933,0.7049490367616645,2.5256834141001994,0.7102393076629797
2.4211094603429073,0.7206145709119237,2.5903164104694962,0.7260224033888237
2.5028763921210713,0.736280105062183,2.654813937371242,0.7418054991146678
2.5835573080250587,0.7519456392124422,2.7191912092819694,0.7575885948405117
2.6629908244543055,0.7676111733627013,2.783459533001152,0.7733716905663557
2.7410275703209392,0.7832767075129606,2.8476259618485,0.7891547862921997
2.8175315692250815,0.7989422416632197,2.9116930420362945,0.8049378820180437
2.892381467135673,0.814607775813479,2.9756586476199263,0.8207209777438876
2.9654715868516557,0.8302733099637383,3.0395158998573635,0.8365040734697318
3.0367127936800085,0.8459388441139973,3.103253166349406,0.8522871691955756
3.1060331602043902,0.8616043782642566,3.1668541349693555,0.8680702649214197
3.1733784216368197,0.8772699124145159,3.2302979573074224,0.8838533606472637
3.2387122169474334,0.892935446564775,3.29355945613872,0.8996364563731076
3.302016114656824,0.9086009807150343,3.3566093912635444,0.9154195520989518
3.363289425758522,0.9242665148652935,3.4194147779565593,0.9312026478247956
3.4225488096303707,0.9399320490155526,3.4819392521907813,0.9469857435506397
3.479827681917709,0.9555975831658119,3.544143476767298,0.9627688392764836
3.5351754361666425,0.9712631173160712,3.6059855824771816,0.9785519350023276
3.588656493405553,0.9869286514663302,3.667421638442473,0.9943350307281715
3.6403491958868543,1.0025941856165896,3.728406145822577,1.0101181264540156
3.690344562795174,1.0182597197668488,3.7888925491239913,1.0259012221798598
3.738744926904855,1.033925253917108,3.848833759408109,1.0416843179057036
