index,sr_template,sa_template,sr_def,sa_def,seed,sampled_sr_raw,sampled_sa_raw
0,0.01,0.01,,,3498918815,5.778998739352797,1.7675735678823303
1,1.82635,1.82635,,,3498918816,4.4501472660584716,1.3611289836601863
2,3.39833,3.39833,,,3498918817,1.8852166286466772,0.5766152983970528
3,2.96374090124762,0.740935225311906,,,3498918818,2.7360512891985773,0.8368529147143217
4,5.7972050891626,0.828172155594657,,,3498918819,5.939706802707042,1.8167279867951012
5,2.22057,0.679177,,,3498918820,5.131509477649125,1.5695314924131758
6,4.1303,1.2633,,,3498918821,5.916418548248981,1.809605004964031
7,"gamma (1.82635,10%*1.82635)","gamma (1.82635,10%*1.82635)",,,3498918822,1.5259484314782952,1.5259484314782952
8,"gamma (1.82635,30%*1.82635)","gamma (1.82635,30%*1.82635)",,,3498918823,2.3288621365484126,2.3288621365484126
9,"gamma (1.82635,50%*1.82635)","gamma (1.82635,50%*1.82635)",,,3498918824,2.2069325754821767,2.2069325754821767
10,"gamma (3.39833,10%*3.39833)","gamma (3.39833,10%*3.39833)",,,3498918825,3.1383118232881424,3.1383118232881424
11,"gamma (3.39833,30%*3.39833)","gamma (3.39833,30%*3.39833)",,,3498918826,3.195435482491022,3.195435482491022
12,"gamma (3.39833,50%*3.39833)","gamma (3.39833,50%*3.39833)",,,3498918827,2.325763942938884,2.325763942938884
13,"gamma (2.96374,10%*2.96374)","gamma (0.74093,10%*0.74093)",,,3498918828,2.365232981334427,0.5913042550494025
14,"gamma (2.96374,30%*2.96374)","gamma (0.74093,30%*0.74093)",,,3498918829,2.7630723952545466,0.690763437351438
15,"gamma (2.96374,50%*2.96374)","gamma (0.74093,50%*0.74093)",,,3498918830,3.5373437775962406,0.8843299766964656
16,"gamma (5.79720,10%*5.79720)","gamma (0.82817,10%*0.82817)",,,3498918831,5.446705902349121,0.7780995009915946
17,"gamma (5.79720,30%*5.79720)","gamma (0.82817,30%*0.82817)",,,3498918832,5.673499755702733,0.810498567011718
18,"gamma (5.79720,50%*5.79720)","gamma (0.82817,50%*0.82817)",,,3498918833,7.4212977832108376,1.0601835688128267
19,"gamma (2.22057,10%*2.22057)","gamma (0.679177,10%*0.679177)",,,3498918834,1.883755467712023,0.5761598991674428
20,"gamma (2.22057,30%*2.22057)","gamma (0.679177,30%*0.679177)",,,3498918835,2.565045313989656,0.7845372049606869
21,"gamma (2.22057,50%*2.22057)","gamma (0.679177,50%*0.679177)",,,3498918836,0.9710765341325085,0.2970106086376537
22,"gamma (4.1303,10%*4.1303)","gamma (1.2633,10%*1.2633)",,,3498918837,3.5843220165832284,1.0963063224341068
23,"gamma (4.1303,30%*4.1303)","gamma (1.2633,30%*1.2633)",,,3498918838,2.381865147714786,0.7285209890584434
24,"gamma (4.1303,50%*4.1303)","gamma (1.2633,50%*1.2633)",,,3498918839,3.510104642648801,1.0736060806862044
25,nan,nan,,,3498918840,5.367709925723771,1.6417761298614726
26,nan,nan,,,3498918841,3.020614601488679,0.9238898932427785
27,nan,nan,,,3498918842,3.974677854020093,1.215701167707814
28,nan,nan,,,3498918843,2.032019980222607,0.6215168004782267
29,nan,nan,,,3498918844,3.531319060582167,1.080094755643283
30,nan,nan,,,3498918845,1.8636359531530076,0.5700145993313306
31,nan,nan,,,3498918846,3.225973365572325,0.9867012451220294
32,nan,nan,,,3498918847,2.6438320479468884,0.808646593751375
33,nan,nan,,,3498918848,4.1347166572211025,1.264650885666276
34,nan,nan,,,3498918849,7.201417650448934,2.202636834567014
35,nan,nan,,,3498918850,4.919164829023542,1.5045834269920928
36,nan,nan,,,3498918851,3.1968233476219687,0.9777853751666545
37,nan,nan,,,3498918852,3.032414571830856,0.927499050575968
38,nan,nan,,,3498918853,1.532384481856219,0.4686975076698936
39,nan,nan,,,3498918854,5.769029422262115,1.7645243370079
40,nan,nan,,,3498918855,2.531830092210378,0.7743895008811396
41,nan,nan,,,3498918856,3.256487501842098,0.9960343464341871
42,nan,nan,,,3498918857,2.244726923478539,0.6865756779000166
43,nan,nan,,,3498918858,8.695778662384422,2.6597044244220127
44,nan,nan,,,3498918859,0.9830116643739094,0.30066548086181627
45,nan,nan,,,3498918860,3.8791032079192,1.1864685573842881
46,nan,nan,,,3498918861,4.31542092252737,1.3199213740960285
47,nan,nan,,,3498918862,3.4590403483862895,1.0579874759984504
48,nan,nan,,,3498918863,5.969043309436226,1.8257008964992336
49,nan,nan,,,3498918864,4.475976682810646,1.3690292093539669
50,nan,nan,,,3498918865,5.309036426640095,1.6238301619190936
51,nan,nan,,,3498918866,4.2945739529195155,1.3135450874568975
52,nan,nan,,,3498918867,9.749973067502342,2.982141969391015
53,nan,nan,,,3498918868,2.847480898677259,0.8709349488654531
54,nan,nan,,,3498918869,4.437370419693185,1.3572210375029417
55,nan,nan,,,3498918870,5.391421894884118,1.6490287097322487
56,nan,nan,,,3498918871,5.980749070701231,1.829281238897142
